max_time_bin,begin_sig_period,end_sig_period
0.28500000000000003,0.245,0.33499999999999996
0.185,0.175,0.215
0.195,0.125,0.32499999999999996
0.125,0.10500000000000001,0.215
0.165,0.125,0.225
0.175,0.10500000000000001,0.235
0.275,0.185,0.365
0.115,0.095,0.195
0.135,0.115,0.20500000000000002
0.185,0.14500000000000002,0.225
0.14500000000000002,0.115,0.245
0.165,0.125,0.235
0.125,0.115,0.20500000000000002
0.185,0.115,0.365
0.185,0.115,0.215
0.195,0.115,0.245
0.14500000000000002,0.10500000000000001,0.28500000000000003
0.125,0.115,0.195
0.155,0.135,0.185
0.125,0.08499999999999999,0.125
0.195,0.175,0.215
0.33499999999999996,0.245,0.375
0.185,0.10500000000000001,0.185
0.235,0.195,0.255
0.235,0.165,0.265
0.165,0.155,0.215
0.185,0.155,0.20500000000000002
0.155,0.115,0.185
0.14500000000000002,0.14500000000000002,0.185
0.32499999999999996,0.28500000000000003,0.385
0.14500000000000002,0.115,0.185
0.195,0.175,0.225
0.125,0.10500000000000001,0.14500000000000002
0.225,0.20500000000000002,0.245
0.315,0.28500000000000003,0.345
0.195,0.125,0.215
0.155,0.115,0.155
0.14500000000000002,0.10500000000000001,0.20500000000000002
0.14500000000000002,0.125,0.20500000000000002
0.315,0.255,0.375
0.185,0.135,0.225
0.20500000000000002,0.175,0.235
0.155,0.115,0.195
0.125,0.115,0.195
0.115,0.08499999999999999,0.135
0.32499999999999996,0.115,0.355
0.345,0.315,0.355
0.125,0.10500000000000001,0.195
0.135,0.115,0.155
0.125,0.10500000000000001,0.185
0.135,0.115,0.20500000000000002
0.125,0.08499999999999999,0.155
0.14500000000000002,0.10500000000000001,0.195
0.225,0.175,0.32499999999999996
0.175,0.115,0.355
0.395,0.375,0.41500000000000004
0.10500000000000001,0.07500000000000001,0.115
0.245,0.135,0.315
0.185,0.14500000000000002,0.225
0.20500000000000002,0.14500000000000002,0.265
0.30500000000000005,0.28500000000000003,0.32499999999999996
0.215,0.14500000000000002,0.245
0.29500000000000004,0.275,0.315
0.175,0.14500000000000002,0.20500000000000002
0.33499999999999996,0.275,0.41500000000000004
0.165,0.155,0.245
0.345,0.32499999999999996,0.375
0.32499999999999996,0.29500000000000004,0.33499999999999996
0.345,0.33499999999999996,0.385
0.185,0.14500000000000002,0.195
0.375,0.355,0.405
0.165,0.14500000000000002,0.225
0.255,0.135,0.405
0.375,0.245,0.41500000000000004
0.245,0.175,0.385
0.135,0.115,0.185
0.315,0.235,0.41500000000000004
0.255,0.225,0.41500000000000004
0.275,0.195,0.405
0.33499999999999996,0.28500000000000003,0.345
0.225,0.185,0.41500000000000004
0.29500000000000004,0.255,0.41500000000000004
0.28500000000000003,0.20500000000000002,0.365
0.225,0.195,0.355
0.265,0.225,0.30500000000000005
0.30500000000000005,0.29500000000000004,0.345
0.245,0.225,0.405
0.33499999999999996,0.225,0.385
0.33499999999999996,0.30500000000000005,0.345
0.375,0.33499999999999996,0.41500000000000004
0.32499999999999996,0.30500000000000005,0.345
0.355,0.32499999999999996,0.365
0.10500000000000001,0.095,0.14500000000000002
0.33499999999999996,0.20500000000000002,0.41500000000000004
0.155,0.14500000000000002,0.185
0.185,0.175,0.215
0.30500000000000005,0.29500000000000004,0.33499999999999996
0.385,0.365,0.41500000000000004
0.185,0.14500000000000002,0.20500000000000002
0.185,0.185,0.245
0.195,0.165,0.235
0.215,0.20500000000000002,0.245
0.165,0.14500000000000002,0.275
0.185,0.14500000000000002,0.225
0.29500000000000004,0.29500000000000004,0.345
0.32499999999999996,0.30500000000000005,0.345
0.245,0.185,0.29500000000000004
0.315,0.29500000000000004,0.33499999999999996
0.315,0.28500000000000003,0.32499999999999996
0.185,0.14500000000000002,0.235
0.165,0.135,0.175
0.185,0.125,0.235
0.32499999999999996,0.315,0.365
0.20500000000000002,0.155,0.245
0.375,0.345,0.41500000000000004
0.275,0.255,0.30500000000000005
0.375,0.275,0.41500000000000004
0.065,0.034999999999999996,0.095
0.395,0.365,0.405
0.275,0.245,0.345
0.065,0.055,0.095
0.29500000000000004,0.265,0.375
0.185,0.14500000000000002,0.20500000000000002
0.175,0.135,0.41500000000000004
0.375,0.275,0.41500000000000004
0.115,0.08499999999999999,0.175
0.235,0.135,0.41500000000000004
0.30500000000000005,0.245,0.375
0.385,0.355,0.395
0.365,0.275,0.41500000000000004
0.125,0.10500000000000001,0.14500000000000002
0.195,0.095,0.41500000000000004
0.33499999999999996,0.28500000000000003,0.405
0.215,0.155,0.28500000000000003
0.275,0.275,0.315
0.32499999999999996,0.315,0.405
0.185,0.135,0.20500000000000002
0.195,0.135,0.215
0.185,0.135,0.41500000000000004
0.33499999999999996,0.32499999999999996,0.405
0.32499999999999996,0.275,0.355
0.345,0.275,0.345
0.215,0.165,0.235
0.195,0.10500000000000001,0.215
0.265,0.255,0.315
0.115,0.095,0.135
0.125,0.095,0.135
0.315,0.265,0.315
0.155,0.155,0.195
0.375,0.33499999999999996,0.375
0.385,0.345,0.385
0.33499999999999996,0.30500000000000005,0.345
0.30500000000000005,0.275,0.315
0.14500000000000002,0.10500000000000001,0.175
0.165,0.115,0.185
0.235,0.225,0.275
0.32499999999999996,0.195,0.33499999999999996
0.33499999999999996,0.315,0.365
0.245,0.115,0.41500000000000004
0.135,0.115,0.155
0.155,0.135,0.225
0.245,0.20500000000000002,0.28500000000000003
0.185,0.115,0.28500000000000003
0.155,0.095,0.195
0.165,0.165,0.255
0.20500000000000002,0.155,0.225
0.375,0.355,0.405
0.20500000000000002,0.175,0.245
0.33499999999999996,0.28500000000000003,0.355
0.195,0.165,0.215
0.155,0.055,0.225
0.14500000000000002,0.125,0.20500000000000002
0.14500000000000002,0.125,0.175
0.14500000000000002,0.135,0.225
0.135,0.08499999999999999,0.14500000000000002
0.395,0.33499999999999996,0.41500000000000004
0.20500000000000002,0.125,0.235
0.195,0.185,0.235
0.155,0.125,0.20500000000000002
0.14500000000000002,0.115,0.225
0.20500000000000002,0.195,0.245
0.14500000000000002,0.125,0.195
0.155,0.125,0.165
0.185,0.135,0.225
0.155,0.065,0.20500000000000002
0.175,0.14500000000000002,0.235
0.375,0.345,0.41500000000000004
0.385,0.375,0.41500000000000004
0.365,0.355,0.395
0.08499999999999999,0.07500000000000001,0.125
0.345,0.32499999999999996,0.365
0.125,0.115,0.155
0.185,0.175,0.215
0.195,0.165,0.20500000000000002
0.055,0.055,0.095
0.255,0.225,0.275
0.30500000000000005,0.29500000000000004,0.33499999999999996
0.32499999999999996,0.30500000000000005,0.345
0.28500000000000003,0.245,0.29500000000000004
0.115,0.10500000000000001,0.14500000000000002
0.30500000000000005,0.275,0.315
0.175,0.14500000000000002,0.245
0.195,0.175,0.215
0.135,0.10500000000000001,0.14500000000000002
0.125,0.095,0.135
0.20500000000000002,0.135,0.215
0.175,0.125,0.29500000000000004
0.195,0.155,0.225
0.175,0.135,0.29500000000000004
0.195,0.165,0.215
0.265,0.245,0.28500000000000003
0.165,0.14500000000000002,0.185
0.365,0.355,0.395
0.29500000000000004,0.265,0.33499999999999996
0.315,0.30500000000000005,0.355
0.225,0.195,0.265
0.225,0.215,0.255
0.175,0.095,0.215
0.175,0.14500000000000002,0.195
0.20500000000000002,0.14500000000000002,0.245
0.32499999999999996,0.315,0.355
0.185,0.165,0.315
0.20500000000000002,0.14500000000000002,0.275
0.185,0.155,0.195
0.185,0.135,0.33499999999999996
0.175,0.14500000000000002,0.195
0.175,0.14500000000000002,0.355
0.355,0.33499999999999996,0.385
0.29500000000000004,0.275,0.315
0.115,0.095,0.135
0.175,0.155,0.215
0.185,0.175,0.225
0.14500000000000002,0.095,0.165
0.28500000000000003,0.28500000000000003,0.32499999999999996
0.215,0.185,0.30500000000000005
0.245,0.225,0.265
0.095,0.07500000000000001,0.115
0.29500000000000004,0.265,0.405
0.185,0.175,0.225
0.115,0.095,0.135
0.365,0.33499999999999996,0.385
0.355,0.33499999999999996,0.375
0.405,0.375,0.41500000000000004
0.155,0.115,0.175
0.235,0.125,0.275
0.255,0.235,0.315
0.41500000000000004,0.375,0.41500000000000004
0.135,0.115,0.165
0.265,0.265,0.30500000000000005
0.28500000000000003,0.125,0.315
0.29500000000000004,0.275,0.345
0.20500000000000002,0.175,0.28500000000000003
0.355,0.28500000000000003,0.355
0.275,0.225,0.30500000000000005
0.29500000000000004,0.265,0.355
0.28500000000000003,0.255,0.315
0.215,0.175,0.255
0.125,0.115,0.155
0.275,0.245,0.29500000000000004
0.315,0.30500000000000005,0.345
0.33499999999999996,0.315,0.355
0.265,0.225,0.29500000000000004
0.135,0.095,0.135
0.135,0.065,0.14500000000000002
0.405,0.375,0.41500000000000004
0.135,0.115,0.155
0.185,0.185,0.225
0.265,0.255,0.29500000000000004
0.055,0.034999999999999996,0.07500000000000001
0.33499999999999996,0.33499999999999996,0.375
0.345,0.315,0.41500000000000004
0.315,0.275,0.32499999999999996
0.315,0.225,0.41500000000000004
0.30500000000000005,0.28500000000000003,0.32499999999999996
0.135,0.135,0.175
0.375,0.345,0.395
0.355,0.345,0.385
0.28500000000000003,0.265,0.30500000000000005
0.08499999999999999,0.065,0.115
0.034999999999999996,0.034999999999999996,0.135
0.345,0.315,0.355
0.28500000000000003,0.135,0.355
0.28500000000000003,0.265,0.315
0.265,0.255,0.345
0.265,0.245,0.30500000000000005
0.275,0.245,0.315
0.29500000000000004,0.28500000000000003,0.32499999999999996
0.30500000000000005,0.29500000000000004,0.33499999999999996
0.265,0.255,0.315
0.10500000000000001,0.095,0.135
0.315,0.275,0.32499999999999996
0.165,0.155,0.20500000000000002
0.30500000000000005,0.28500000000000003,0.32499999999999996
0.255,0.175,0.275
0.14500000000000002,0.135,0.175
0.355,0.32499999999999996,0.395
0.034999999999999996,0.034999999999999996,0.07500000000000001
0.155,0.125,0.185
